level,question,all_answers,dummy_pool,sentence,translation,exam_info
Advanced (1201-1700),restless,落ち着かない,"時間をきっちり守る, 無力な, 穏やかな",a restless night.,落ち着かない夜。,共通テスト
Advanced (1201-1700),rotten,腐った,"孤独な, 明確な, 新鮮な",rotten apples.,腐ったリンゴ。,共通テスト
Advanced (1201-1700),vigorous,精力的な、活発な,"集団, 破産した, 弱々しい",vigorous exercise.,活発な（精力的な）運動。,共通テスト
Advanced (1201-1700),immense,莫大な,"外交の, 永遠の, わずかな",an immense sum of money.,莫大な金額。,共通テスト
Advanced (1201-1700),metropolitan,大都市の,"不快な, 唯一の, 地方の",the metropolitan area.,大都市圏。,共通テスト
Advanced (1201-1700),punctual,時間をきっちり守る,"無力な, すっぱい, 遅れがちな",be punctual for meetings.,会議の時間をきっちり守る。,共通テスト
Advanced (1201-1700),solitary,孤独な、ただ一つの,"明確な, 注目すべき, 社交的な",a solitary traveler.,孤独な旅人。,共通テスト
Advanced (1201-1700),collective,集団、共同の,"破産した, 永遠の, 個別の",collective responsibility.,集団（連帯）責任。,共通テスト
Advanced (1201-1700),diplomatic,外交の,"永遠の, 唯一の, 国内の",diplomatic relations.,外交関係。,共通テスト
Advanced (1201-1700),nasty,不快な、嫌な,"唯一の, 発声, 心地よい",a nasty smell.,不快な臭い。,共通テスト
Advanced (1201-1700),helpless,無力な,"すっぱい, 女性の, 有能な",feel helpless.,無力さを感じる。,共通テスト
Advanced (1201-1700),explicit,明確な、はっきりした,"注目すべき, 空いている, 暗黙の",explicit instructions.,明確な指示。,慶應義塾大
Advanced (1201-1700),bankrupt,破産した,"裕福な, 裸の, 黒字の",go bankrupt.,破産する。,共通テスト
Advanced (1201-1700),eternal,永遠の,"裸の, 厳格な, 一時的な",eternal life.,永遠の命。,共通テスト
Advanced (1201-1700),sole,唯一の,"発声, 蒸し暑い, 多数の",the sole reason.,唯一の理由。,共通テスト
Advanced (1201-1700),sour,すっぱい,"女性の, 注目すべき, 甘い",a sour lemon.,すっぱいレモン。,共通テスト
Advanced (1201-1700),notable,注目すべき、著名な,"空いている, 外来の, 平凡な",a notable change.,注目すべき変化。,共通テスト
Advanced (1201-1700),affluent,裕福な,"外来の, 厳格な, 貧しい",an affluent neighborhood.,裕福な近隣地域。,青山学院大
Advanced (1201-1700),naked,裸の,"厳格な, 蒸し暑い, 服を着た",the naked eye.,肉眼（裸の目）。,共通テスト
Advanced (1201-1700),vocal,発声、声の、うるさい,"蒸し暑い, 注目すべき, 無口な",vocal cords.,声帯（発声のひも）。,共通テスト
Advanced (1201-1700),feminine,女性の、女性らしい,"注目すべき, 空いている, 男性の",feminine intuition.,女性の直感。,共通テスト
Advanced (1201-1700),vacant,空いている,"中毒である, 受けやすい, 満室の",a vacant seat.,空いている席。,共通テスト
Advanced (1201-1700),exotic,外来の、異国情緒のある,"受けやすい, 自然に起こる, 土着の",exotic plants.,外来植物。,共通テスト
Advanced (1201-1700),rigid,厳格な、硬い,"自然に起こる, 貪欲な, 柔軟な",rigid rules.,厳格な規則。,共通テスト
Advanced (1201-1700),humid,蒸し暑い、多湿な,"貪欲な, 傑出した, 乾燥した",humid climate.,蒸し暑い（多湿な）気候。,共通テスト
Advanced (1201-1700),naked,裸の、むき出しの,"厳格な, 自然に起こる, 装飾された",the naked eye.,肉眼（裸の目）。,共通テスト
Advanced (1201-1700),vocal,発声の、声の、うるさい,"蒸し暑い, 貪欲な, 無口な",vocal music.,声楽（発声の音楽）。,共通テスト
Advanced (1201-1700),feminine,女性の、女性らしい,"傑出した, ささいな, 男性の",feminine characteristics.,女性の特徴。,共通テスト
Advanced (1201-1700),vacant,空いている、空席の,"中毒である, 一人当たりの, 満室の",a vacant lot.,空き地。,慶應義塾大
Advanced (1201-1700),exotic,外来の、異国情緒のある,"受けやすい, 元から伴う, 国内の",exotic fruit.,外来の（珍しい）果物。,共通テスト
Advanced (1201-1700),rigid,厳格な、硬い,"自然に起こる, 前途有望な, 柔軟な",a rigid schedule.,厳格なスケジュール。,共通テスト
Advanced (1201-1700),humid,蒸し暑い、多湿な,"貪欲な, 生理的な, 乾燥した",humid air.,湿った（蒸し暑い）空気。,共通テスト
Advanced (1201-1700),outstanding,傑出した、目立った,"ささいな, 臨床の, 平凡な",an outstanding player.,傑出した選手。,共通テスト
Advanced (1201-1700),addicted,中毒である,"一人当たりの, 慢性の, 健康な",be addicted to gaming.,ゲーム中毒である。,共通テスト
Advanced (1201-1700),vulnerable,受けやすい、脆弱な,"元から伴う, 地質学的な, 安全な",vulnerable to attack.,攻撃を受けやすい。,早稲田大
Advanced (1201-1700),spontaneous,自然に起こる、自発的な,"前途有望な, 無数の, 強制的な",spontaneous applause.,自然にわき起こる拍手。,慶應義塾大
Advanced (1201-1700),greedy,貪欲な,"生理的な, 先天的な, 無欲な",be greedy for power.,権力に対して貪欲だ。,共通テスト
Advanced (1201-1700),trivial,ささいな、ありふれた,"臨床の, 用心深い, 重大な",a trivial matter.,ささいな事柄。,共通テスト
Advanced (1201-1700),per capita,一人当たりの,"慢性の, 自動の, 全体の",GDP per capita.,一人当たりの国内総生産。,共通テスト
Advanced (1201-1700),inherent,元から伴う、固有の,"地質学的な, 同時の, 後天的な",inherent risks.,元から伴うリスク。,慶應義塾大
Advanced (1201-1700),promising,前途有望な,"無数の, 全くの, 絶望的な",a promising youth.,前途有望な若者。,共通テスト
Advanced (1201-1700),physiological,生理的な,"先天的な, 劇的な, 精神的な",physiological needs.,生理的欲求。,共通テスト
Advanced (1201-1700),clinical,臨床の、客観的な,"用心深い, 慢性の, 空想の",clinical trials.,臨床試験。,共通テスト
Advanced (1201-1700),chronic,慢性の,"自動の, 同時の, 一時的な",chronic disease.,慢性疾患。,共通テスト
Advanced (1201-1700),geological,地質学的な,"同時の, 劇的な, 天文学的な",a geological survey.,地質学的調査。,共通テスト
Advanced (1201-1700),countless,無数の,"全くの, 率直な, わずかな",countless stars.,無数の星。,共通テスト
Advanced (1201-1700),innate,先天的な、固有の,"劇的な, 必然的な, 後天的な",innate ability.,先天的な能力。,上智大
Advanced (1201-1700),alert,用心深い、機敏な,"必然的な, 劇的な, 不注意な",be alert to danger.,危険に用心する。,共通テスト
Advanced (1201-1700),autonomous,自動運転の、自律した,"同時の, 率直な, 依存した",an autonomous vehicle.,自動運転車。,慶應義塾大
Advanced (1201-1700),simultaneously,同時に,"率直に, 劇的に, 別々に",occur simultaneously.,同時に起こる。,共通テスト
Advanced (1201-1700),utterly,まったく、完全に,"すなわち, 劇的に, 部分的に",utterly different.,まったく異なる。,共通テスト
Advanced (1201-1700),drastically,劇的に,"だから, 率直に, 徐々に",change drastically.,劇的に変化する。,共通テスト
Advanced (1201-1700),necessarily,必ずしも,"経由で, まったく, 偶然に",not necessarily true.,必ずしも真実ではない。,共通テスト
Advanced (1201-1700),thereby,そうすることで,"のために, 率直に, 以前は",thereby reducing costs.,そうすることでコストを減らす。,慶應義塾大
Advanced (1201-1700),frankly,率直に,"すなわち, まったく, 間接的に",frankly speaking.,率直に言って。,共通テスト
Advanced (1201-1700),namely,すなわち,"だから, 劇的に, おそらく","three colors, namely...",3色、すなわち…。,共通テスト
Advanced (1201-1700),hence,だから、したがって,"経由で, 率直に, しかし",hence the name.,だからその名前なのだ。,共通テスト
Advanced (1201-1700),via,経由で,"のために, すなわち, 以前に",via London.,ロンドン経由で。,共通テスト
Advanced (1201-1700),owing,～のために(to),"だから, まったく, ～にもかかわらず",owing to the rain.,雨のために。,共通テスト
Final(1701-2027),clarify,明らかにする,"残る, 叩く, ぼやかす",clarify the meaning.,意味を明らかにする。,共通テスト
Final(1701-2027),smash,粉々に砕く,"嘆く, 主張する, 組み立てる",smash the record.,記録を粉々に砕く（塗り替える）。,共通テスト
Final(1701-2027),mourn,悲しむ、悼む,"恵まれる, 誓う, 祝う",mourn the loss.,損失を悲しむ（死を悼む）。,慶應義塾大
Final(1701-2027),summon,呼ぶ、召喚する,"喜ぶ, 識別する, 追い出す",summon help.,助けを呼ぶ。,共通テスト
Final(1701-2027),shatter,粉々にする,"配分する, 悪化させる, 結合する",shatter the glass.,ガラスを粉々にする。,共通テスト
Final(1701-2027),linger,残る、居残る,"叩く, 築く, 立ち去る",The doubt lingers.,疑念が残る。,共通テスト
Final(1701-2027),lament,嘆く,"主張する, 証言する, 喜ぶ",lament the change.,変化を嘆く。,早稲田大
Final(1701-2027),endowed,恵まれる,"誓う, 駆りたてる, 欠けている",endowed with beauty.,美しさに恵まれている。,慶應義塾大
Final(1701-2027),rejoice,喜ぶ,"識別する, 歩き回る, 絶望する",rejoice in victory.,勝利を喜ぶ。,共通テスト
Final(1701-2027),allocate,配分する、割り当てる,"悪化させる, 眉をひそめる, 独占する",allocate funds.,資金を配分する。,慶應義塾大
Final(1701-2027),slap,ピシャリと叩く,"築く, 呼び込む, 撫でる",slap the table.,テーブルをピシャリと叩く。,共通テスト
Final(1701-2027),contend,主張する、競う,"証言する, 逆らう, 認める",contend with a rival.,ライバルと競う（主張する）。,早稲田大
Final(1701-2027),swear,誓う、罵る,"駆りたてる, ぶらつく, 騙す",swear an oath.,誓いを立てる。,共通テスト
Final(1701-2027),discern,識別する、見分ける,"歩き回る, がたがた鳴らす, 見失う",discern a pattern.,パターンを識別する。,慶應義塾大
Final(1701-2027),degrade,悪化させる、下げる,"眉をひそめる, 調和させる, 高める",degrade the quality.,品質を悪化させる。,共通テスト
Final(1701-2027),erect,築く、建てる,"呼び込む, ぼやかす, 倒す",erect a building.,建物に築く（建てる）。,共通テスト
Final(1701-2027),testify,証言する,"逆らう, なだめる, 隠蔽する",testify to the facts.,事実を証言する。,共通テスト
Final(1701-2027),spur,駆りたてる,"ぶらつく, 低下させる, 抑制する",spur the imagination.,想像力を駆りたてる。,共通テスト
Final(1701-2027),roam,歩き回る、放浪する,"がたがた鳴らす, 従う, 定住する",roam around the world.,世界中を歩き回る。,共通テスト
Final(1701-2027),frown,眉をひそめる,"調和させる, 穴をあける, 微笑む",frown at the news.,ニュースに眉をひそめる。,共通テスト
Final(1701-2027),lure,呼び込む、誘惑する,"ぼやかす, つまずく, 追い払う",lure someone into a trap.,罠に呼び込む。,共通テスト
Final(1701-2027),defy,逆らう、拒む,"なだめる, 妨げる, 従う",defy the law.,法律に逆らう。,早稲田大
Final(1701-2027),stroll,ぶらつく、散策する,"低下させる, あざける, 走る",stroll along the beach.,海辺をぶらつく。,共通テスト
Final(1701-2027),rattle,がたがた鳴らす,"従う, 具現する, 静める",The wind rattled the door.,風がドアをがたがた鳴らした。,共通テスト
Final(1701-2027),reconcile,調和させる、和解させる,"穴をあける, 忍び寄る, 対立させる",reconcile work and life.,仕事と生活を調和させる。,慶應義塾大
Final(1701-2027),blur,ぼやかす,"つまずく, 宣言する, 明確にする",Tears blurred my eyes.,涙で目がぼやけた。,共通テスト
Final(1701-2027),soothe,なだめる、和らげる,"妨げる, 拍手する, 荒らす",soothe the pain.,痛みを和らげる。,共通テスト
Final(1701-2027),impair,低下させる、害する,"あざける, 与える, 改善する",impair the function.,機能を低下させる。,慶應義塾大
Final(1701-2027),comply,従う、応じる,"具現する, 合併する, 違反する",comply with the law.,法律に従う。,共通テスト
Final(1701-2027),pierce,穴をあける、貫く,"忍び寄る, 避難する, 塞ぐ",pierce the skin.,皮膚に穴をあける。,共通テスト
Final(1701-2027),stumble,つまずく,"宣言する, 元に戻る, 滑走する",stumble over a root.,根っこにつまずく。,共通テスト
Final(1701-2027),hinder,妨げる,"拍手する, 突く, 促進する",hinder the investigation.,調査を妨げる。,共通テスト
Final(1701-2027),mock,あざける、模造の,"与える, つきまとわれる, 尊敬する",mock his accent.,彼の訛りをあざける。,共通テスト
Final(1701-2027),embody,具現する、具体化する,"合併する, 固く守る, 抽象化する",embody an idea.,考えを具現する。,慶應義塾大
Final(1701-2027),stalk,忍び寄る,"避難する, まとめる, 逃げる",stalk a deer.,鹿に忍び寄る。,共通テスト
Final(1701-2027),proclaim,宣言する、公表する,"元に戻る, しぼむ, 隠す",proclaim victory.,勝利を宣言する。,共通テスト
