question,answer,chapter,explanation
エタノールの構造式を描く際、酸素原子からは（ ）本の結合線が出る。,2,50 有機物の表記法,酸素原子の価電子数は6で、2つの不対電子を持つため結合線は2本。
構造式において、すべての原子を平面上に描くが、実際の分子内の $C-C-O$ の結合角は約（ ）度である。,109.5,50 有機物の表記法,単結合のみで構成される炭素は正四面体構造をとるため。
分子式は同じだが、原子の結合順序が異なるために性質が異なる化合物を（ ）という。,構造異性体,51 異性体,有機化学のパズル要素の核心部分。
分子式 $C_2H_6O$ で表される構造異性体は、エタノールと（ ）である。,ジメチルエーテル,51 異性体,アルコールとエーテルの関係。沸点や反応性が劇的に異なる。
分子式 $C_4H_{10}$（ブタン）には、（ ）種類の構造異性体が存在する。,2,51 異性体,直鎖の「$n$-ブタン」と、枝分かれした「イソブタン（2-メチルプロパン）」。
炭素鎖の並び方が異なることによる異性体を（ ）異性体という。,炭素骨格,51 異性体,鎖状か、枝分かれか、環状かの違い。
官能基の位置が異なることによる異性体（例：1-プロパノールと2-プロパノール）を（ ）異性体という。,位置,51 異性体,骨格は同じだが、つく場所が違うパターン。
分子式は同じで構造の異なる化合物同士を、互いに（ ）であるという。,異性体,51 異性体,物理的・化学的性質が異なる。
異性体は構造異性体と（ ）に大きく分類される。,立体異性体,51 異性体,原子のつながり方は同じだが、空間的な配置が異なるもの。
構造異性体は（ ）・位置異性・官能基異性に細かく分類される。,炭素骨格異性,51 異性体,炭素鎖の並び方（直鎖か枝分かれか）の違い。
立体異性体は幾何異性体（シス・トランス異性体）と（ ）に分類される。,鏡像異性体（光学異性体）,51 異性体,鏡に映した関係で、互いに重なり合わないもの。
分子式は同じで構造の異なる化合物同士を、互いに（ ）であるという。,異性体,51 異性体,物理的・化学的性質が異なる化合物の総称。
異性体は大きく分けて、構造異性体と（ ）に分類される。,立体異性体,51 異性体,原子のつながり方は同じだが、空間的な配置が異なるもの。
構造異性体のうち、炭素鎖のつながり方が異なるものを（ ）という。,炭素骨格異性（連鎖異性）,51 異性体,直鎖か枝分かれかの違い（例：ブタンとイソブタン）。
構造異性体のうち、官能基が結合している位置が異なるものを（ ）という。,位置異性体,51 異性体,例：1-プロパノールと2-プロパノール。
構造異性体のうち、官能基の種類が異なるものを（ ）という。,官能基異性体（機能異性体）,51 異性体,例：エタノールとジメチルエーテル。
分子式 $C_5H_{12}$ のアルカンに存在する連鎖異性体は（ ）種類である。,3,51 異性体,"ペンタン、2-メチルブタン、2,2-ジメチルプロパンの3つ。"
立体異性体は、（ ）と鏡像異性体に細かく分類される。,幾何異性体（シス・トランス異性体）,51 異性体,二重結合の回転制限による配置の違い。
$C=C$ 結合に結合する原子（原子団）の位置が異なる立体異性体を（ ）という。,幾何異性体,51 異性体,シス型（同じ側）とトランス型（反対側）がある。
鏡に映した像と重なり合わない立体異性体を（ ）という。,鏡像異性体（光学異性体）,51 異性体,不斉炭素原子を持つことで生じる。
4つの異なる原子や原子団が結合している炭素原子を（ ）という。,不斉炭素原子,51 異性体,これが存在すると鏡像異性体（D体・L体）が生じる。
結合する4つの原子（原子団）が全て異なる炭素原子を（ ）という。,不斉炭素原子,51 異性体,構造式ではよく $C^*$ と右肩にアスタリスクをつけて区別する。
立体異性体のうち、不斉炭素原子をもつ化合物に存在する異性体を（ ）という。,光学異性体（鏡像異性体）,51 異性体,鏡に映した関係で、自分自身と決して重なり合わないペアのこと。
光学異性体では、（ ）性や（ ）性が異なる。,旋光（せんこう） / 生物学的（生理的）,51 異性体,沸点・融点などの物理的性質は同じだが、光を回転させる向きや体内での働きが異なる。
一般式 $C_nH_{2n+2}$ で表される、単結合のみの鎖式飽和炭化水素を（ ）という。,アルカン,52 脂肪族,メタン、エタン、プロパンなどが含まれる。
アルカンに光を当てて塩素を反応させると、水素が塩素に置き換わる（ ）反応が起こる。,置換,52 脂肪族,$CH_4 + Cl_2 \rightarrow CH_3Cl + HCl$ のように段階的に進む。
一般式 $C_nH_{2n}$ で表される、二重結合を1つ持つ不飽和炭化水素を（ ）という。,アルケン,52 脂肪族,エチレン（エテン）が最も単純な例。
二重結合や三重結合に他の原子が結合し、単結合になる反応を（ ）反応という。,付加,52 脂肪族,不飽和結合が解けて、新しい原子が「付け加わる」イメージ。
一般式 $C_nH_{2n-2}$ で表される、三重結合を1つ持つ不飽和炭化水素を（ ）という。,アルキン,52 脂肪族,アセチレン（エチン）が代表例。
エチレンに臭素（赤褐色）を反応させると、付加反応により（ ）色の液体になる。,無,52 脂肪族,臭素が消費されるため、不飽和結合の検出に利用される。
アセチレンに水を付加させると、不安定なビニルアルコールを経て（ ）に変化する。,アセトアルデヒド,52 脂肪族,硫酸水銀(II)を触媒として用いる重要反応。
メタンを工業的につくる際は、天然ガスや石油を（ ）する。,分留（分別蒸留）,52 脂肪族,沸点の違いを利用して、混合物である天然ガスや石油から各成分を分離する。
メタンを実験室内でつくる際は、（ ）とソーダ石灰の混合物を加熱する。,酢酸ナトリウム,52 脂肪族,$CH_3COONa + NaOH \rightarrow CH_4 + Na_2CO_3$（脱炭酸反応）。ソーダ石灰中の $CaO$ は吸湿剤・融点降下剤。
メタンの4個のHのうち、1個がCl原子と置き換わったものを（ ）という。,クロロメタン（塩化メチル）,52 脂肪族,常温で気体の、無色の化合物。
メタンの4個のHのうち、3個がCl原子と置き換わったものを（ ）という。,クロロホルム（トリクロロメタン）,52 脂肪族,かつて麻酔薬として使われた、特有の臭気をもつ揮発性の液体。
メタンの4個のHのうち、全てがCl原子と置き換わったものを（ ）という。,四塩化炭素（テトラクロロメタン）,52 脂肪族,以前は消火剤や溶剤に使われたが、現在は毒性や環境負荷のため制限されている。
環状飽和炭化水素を（ ）という。,シクロアルカン,52 脂肪族,一般式は $C_nH_{2n}$。アルケンと構造異性体の関係にある。
アセチレンに赤褐色の $Br_2$ を付加すると、色が消えて（ ）色となる。,無,52 脂肪族,不飽和結合に臭素が付加して消費されるため。不飽和結合の検出に不可欠。
アセチレンに塩化水素 $HCl$ が付加したものを（ ）、重合したものを（ ）という。,塩化ビニル / ポリ塩化ビニル,52 脂肪族,$HCl$ を1分子付加させてビニル基を作る。身近なプラスチックの原料。
アセチレンに酢酸 $CH_3COOH$ が付加したものを（ ）、重合したものを（ ）という。,酢酸ビニル / ポリ酢酸ビニル,52 脂肪族,木工用ボンドやガムのベース、合成繊維ビニロンの原料になる。
アセチレンを実験室でつくる際は、（ ）に水を加える。,炭化カルシウム（カルシウムカーバイド）,52 脂肪族,$CaC_2 + 2H_2O \rightarrow Ca(OH)_2 + C_2H_2$。下方置換または水上置換で捕集。
アセチレンが3分子重合すると（ ）が生成する。触媒は（ ）である。,ベンゼン ($C_6H_6$) / 加熱した鉄管,52 脂肪族,鎖式化合物から環式（芳香族）化合物が生まれる超重要反応。
炭化水素の $H$ をヒドロキシ基で置換した化合物を（ ）という。,アルコール,52 脂肪族,芳香環に直接 $-OH$ がついたものは「フェノール類」として区別する。
アルコールは（ ）基をもつため、水によく溶ける。,親水,52 脂肪族,ヒドロキシ基が水分子と水素結合を作るため。ただし炭素鎖が長いと溶けにくくなる。
分子内に存在するヒドロキシ基の数をアルコールの（ ）という。,価数,52 脂肪族,1個なら1価アルコール、2個なら2価アルコール（エチレングリコールなど）。
（ ）に水 $H_2O$ を付加させることでアルコールが生成する。,アルケン,52 脂肪族,リン酸を触媒とし、高温・高圧で反応させる（工業的製法）。
エタノールは（ ）を発酵させることで生成する。,糖（グルコース）,52 脂肪族,酒造りなどで用いられるバイオエタノールの原理。
アルコールはナトリウム $Na$ と反応して水素を発生し、（ ）となる。,ナトリウムアルコキシド,52 脂肪族,$2R-OH + 2Na \rightarrow 2R-ONa + H_2$。アルコールの検出反応として重要。
濃硫酸を触媒としてアルコールを加熱脱水すると、（ ）が生成する。,アルケンまたはエーテル,52 脂肪族,温度によって分子内脱水（アルケン）か分子間脱水（エーテル）かが決まる。
アルデヒド基（$-CHO$）をもつ化合物を（ ）という。,アルデヒド,52 脂肪族,第一級アルコールの酸化により生成する中間体。
アルデヒドは（ ）アルコールの酸化により得ることができる。,第一級,52 脂肪族,メタノール $\rightarrow$ ホルムアルデヒド、エタノール $\rightarrow$ アセトアルデヒド。
アセトアルデヒドは工業的に、$PdCl_2$ と $CuCl_2$ を触媒として（ ）を空気酸化して作る。,エチレン,52 脂肪族,ワッカー法と呼ばれる重要な工業的製法。
30%〜40%のホルムアルデヒド水溶液は（ ）とよばれ、防腐剤等に用いられる。,ホルマリン,52 脂肪族,特有の刺激臭があり、タンパク質を凝固させる作用がある。
アルデヒドは還元性があるため、（ ）や（ ）などの反応を起こす。,銀鏡反応 / フェーリング反応,52 脂肪族,アンモニア性硝酸銀水溶液やフェーリング液を還元する。
ケトン基（カルボニル基：$-CO-$）をもつ化合物を（ ）という。,ケトン,52 脂肪族,第二級アルコールの酸化により生成し、還元性を持たない。
クメン法はフェノールの製法だが、副産物としてケトンの一種である（ ）が生成する。,アセトン,52 脂肪族,クメンヒドロペルオキシドを硫酸で分解すると、フェノールとアセトンが 1:1 で得られる。
アセトンの実験室的製法として（ ）の乾留が知られている。,酢酸カルシウム,52 脂肪族,$(CH_3COO)_2Ca \rightarrow CH_3COCH_3 + CaCO_3$。炭酸カルシウムが残る点も重要。
